Kepler-615 b,"[['Kepler-421 b', 12.615331653421983]]"
Kepler-42 d,"[['Kepler-42 c', 0.0], ['Kepler-42 b', 0.0], ['HD 187123 c', 10.78825421758647]]"
Kepler-430 b,"[['Kepler-430 c', 0.0], ['Kepler-1679 b', 20.41787387812863]]"
Kepler-541 b,"[['Kepler-418 b', 12.701874876703426], ['WTS-2 b', 35.669323234192184]]"
Kepler-642 b,"[['Kepler-417 c', 22.69513689991993], ['Kepler-944 b', 14.067863830382795]]"
Kepler-417 c,"[['Kepler-417 b', 0.0], ['Kepler-1127 b', 8.563202645033408]]"
Kepler-416 c,"[['Kepler-416 b', 0.0]]"
Kepler-577 b,"[['Kepler-415 c', 13.21148689618032]]"
Kepler-415 c,"[['Kepler-415 b', 0.0]]"
Kepler-414 c,"[['Kepler-414 b', 0.0]]"
Kepler-426 b,"[['Kepler-413 b', 29.681235632352735], ['Kepler-391 c', 29.49621372061997]]"
Kepler-617 b,"[['Kepler-411 e', 9.332413635543233]]"
Kepler-411 e,"[['Kepler-411 d', 0.0], ['Kepler-411 c', 0.0], ['Kepler-411 b', 0.0]]"
Kepler-504 b,"[['Kepler-408 b', 14.439882435812764], ['Kepler-1651 b', 6.469762467525984], ['Kepler-1646 b', 7.727024166411527], ['Kepler-16 b', 8.384804510334261]]"
Kepler-407 c,"[['Kepler-407 b', 0.0]]"
Kepler-540 b,"[['Kepler-406 c', 18.674281894692253]]"
Kepler-406 c,"[['Kepler-406 b', 0.0], ['Kepler-345 b', 17.268664205523322]]"
Kepler-405 c,"[['Kepler-405 b', 0.0], ['Kepler-1484 b', 19.679341546688185]]"
Kepler-802 b,"[['Kepler-404 c', 7.3368885181809915], ['Kepler-1394 b', 27.260366811896162]]"
Kepler-404 c,"[['Kepler-404 b', 0.0], ['Kepler-387 c', 19.030265651733565]]"
Kepler-403 d,"[['Kepler-403 c', 0.0], ['Kepler-403 b', 0.0]]"
Kepler-402 e,"[['Kepler-402 d', 0.0], ['Kepler-402 c', 0.0], ['Kepler-402 b', 0.0]]"
Kepler-401 d,"[['Kepler-401 c', 0.0], ['Kepler-401 b', 0.0]]"
Kepler-428 b,"[['Kepler-400 c', 11.588616415264697]]"
Kepler-400 c,"[['Kepler-400 b', 0.0]]"
Kepler-593 b,"[['Kepler-419 b', 52.325816077118354]]"
Kepler-419 b,"[['Kepler-419 c', 0.0], ['Kepler-394 b', 52.31239828168137]]"
Kepler-657 b,"[['Kepler-490 b', 57.383827498495926], ['Kepler-286 c', 32.25368085997896]]"
Kepler-398 d,"[['Kepler-398 c', 0.0], ['Kepler-398 b', 0.0], ['Kepler-1656 b', 19.133323528129235], ['Kepler-1313 b', 10.830983887402509], ['Kepler-1053 b', 8.161300830229617]]"
Kepler-602 b,"[['Kepler-397 c', 4.825731564075398], ['Kepler-1641 c', 14.436867925192104]]"
Kepler-397 c,"[['Kepler-397 b', 0.0], ['Kepler-1490 b', 4.715802088443315]]"
Kepler-396 c,"[['Kepler-396 b', 0.0]]"
Kepler-478 b,"[['Kepler-395 c', 11.374185957246173]]"
Kepler-395 c,"[['Kepler-395 b', 0.0]]"
Kepler-427 b,"[['Kepler-412 b', 36.84861326575968], ['Kepler-341 b', 30.51845115323887]]"
Kepler-645 b,"[['Kepler-393 c', 19.987721767754124], ['Kepler-933 b', 24.053052521525323]]"
Kepler-393 c,"[['Kepler-393 b', 0.0], ['KOI-1257 b', 6.499630148719909]]"
Kepler-392 c,"[['Kepler-392 b', 0.0], ['Kepler-212 c', 11.336309832064881], ['Kepler-1311 c', 14.376768156395284]]"
Kepler-391 c,"[['Kepler-391 b', 0.0]]"
Kepler-542 b,"[['Kepler-390 c', 20.7877653963165]]"
Kepler-390 c,"[['Kepler-390 b', 0.0], ['Kepler-304 e', 17.10907365312778], ['Kepler-28 b', 10.352789107629155], ['Kepler-1081 b', 20.095303672117566]]"
Kepler-389 c,"[['Kepler-389 b', 0.0], ['Kepler-320 b', 25.289095998734307]]"
Kepler-388 c,"[['Kepler-388 b', 0.0]]"
Kepler-387 c,"[['Kepler-387 b', 0.0]]"
Kepler-527 b,"[['Kepler-386 c', 23.65643496878482], ['Kepler-1590 b', 10.771841440811874]]"
Kepler-386 c,"[['Kepler-386 b', 0.0]]"
Kepler-490 b,"[['Kepler-843 b', 47.83571911383545], ['Kepler-860 b', 49.28532043378971], ['Kepler-216 c', 32.786284269441744]]"
Kepler-843 b,"[['Kepler-919 b', 39.20139796123725], ['Kepler-1472 b', 30.581302228358627], ['Kepler-870 b', 38.512883396913374]]"
Kepler-611 b,"[['Kepler-384 c', 17.43981184906149], ['Kepler-360 c', 13.61573889516971], ['Kepler-1221 b', 5.151732265149189]]"
Kepler-384 c,"[['Kepler-384 b', 0.0]]"
Kepler-383 c,"[['Kepler-383 b', 0.0]]"
Kepler-5 b,"[['Kepler-382 c', 48.21409528997567], ['Kepler-1091 b', 11.137940976378799]]"
Kepler-382 c,"[['Kepler-382 b', 0.0], ['Kepler-361 b', 31.0634709997067], ['Kepler-1056 b', 20.588379788893445]]"
Kepler-523 b,"[['Kepler-381 c', 8.75668303558935]]"
Kepler-381 c,"[['Kepler-381 b', 0.0]]"
Kepler-380 c,"[['Kepler-380 b', 0.0], ['Kepler-1043 b', 19.387635881449707]]"
Kepler-624 b,"[['Kepler-379 c', 18.449289495473494], ['Kepler-146 c', 15.089712487327045], ['Kepler-1382 b', 6.60205199776342]]"
Kepler-379 c,"[['Kepler-379 b', 0.0]]"
Kepler-538 b,"[['Kepler-378 c', 10.489325402064273]]"
Kepler-378 c,"[['Kepler-378 b', 0.0]]"
Kepler-377 c,"[['Kepler-377 b', 0.0], ['Kepler-1073 c', 17.63237848541803]]"
Kepler-376 c,"[['Kepler-376 b', 0.0]]"
Kepler-729 b,"[['Kepler-740 b', 29.710359135671798], ['Kepler-214 c', 32.87297451020379]]"
Kepler-740 b,"[['Kepler-375 b', 49.81767236189143], ['Kepler-1453 b', 35.92303524831988]]"
Kepler-375 b,"[['Kepler-375 c', 0.0], ['Kepler-680 b', 93.41319725036296], ['Kepler-807 b', 28.852918527999673]]"
Kepler-919 b,"[['Kepler-44 b', 65.90273660517511], ['Kepler-918 b', 26.480888580488006]]"
Kepler-38 b,"[['Kepler-686 b', 74.44512554429608], ['Kepler-715 b', 54.97156621813269], ['Kepler-1597 b', 44.8128834885566], ['Kepler-1380 b', 21.487580429151638]]"
Kepler-677 b,"[['Kepler-620 b', 66.17700795770703]]"
Kepler-394 b,"[['Kepler-394 c', 0.0], ['Kepler-313 b', 45.14276292513215]]"
Kepler-596 b,"[['Kepler-373 b', 47.631098057173865]]"
Kepler-373 b,"[['Kepler-373 c', 0.0], ['Kepler-897 b', 33.90059398338618]]"
Kepler-434 b,"[['Kepler-374 b', 74.277397593419], ['Kepler-708 b', 15.970114678243794], ['Kepler-1078 b', 25.85112736311155]]"
Kepler-860 b,"[['Kepler-666 b', 81.13122177564502], ['Kepler-731 b', 25.8098768632121], ['Kepler-1562 b', 28.864292714509663], ['Kepler-87 b', 43.00425183395443]]"
Kepler-98 b,"[['HAT-P-31 b', 101.28664606303516]]"
HD 159243 b,"[['HD 159243 c', 0.0]]"
HD 159868 c,"[['HD 159868 b', 0.0], ['HD 153950 b', 9.361030778156843], ['HD 156411 b', 6.3312490438805025], ['HD 165155 b', 16.61812653942016]]"
K2-172 b,"[['K2-172 c', 0.0]]"
Kepler-37 b,"[['Kepler-37 c', 0.0], ['Kepler-37 d', 0.0], ['Kepler-37 e', 0.0]]"
Kepler-368 b,"[['Kepler-368 c', 0.0]]"
Kepler-369 b,"[['Kepler-369 c', 0.0], ['Kepler-114 d', 2.692556955146972]]"
Kepler-367 b,"[['Kepler-367 c', 0.0], ['Kepler-125 c', 9.296893300041837]]"
Kepler-69 b,"[['Kepler-69 c', 0.0]]"
Kepler-418 b,"[['Kepler-689 b', 24.648485017059823]]"
Kepler-362 b,"[['Kepler-362 c', 0.0], ['Kepler-227 c', 13.741285594252814], ['Kepler-194 d', 11.914841736089361]]"
Kepler-360 c,"[['Kepler-360 b', 0.0], ['Kepler-1702 b', 25.212584566969152]]"
Kepler-845 b,"[['Kepler-36 b', 1.8752408652913197]]"
Kepler-36 b,"[['Kepler-36 c', 0.0]]"
Kepler-711 b,"[['Kepler-1565 b', 24.822742645349873], ['Kepler-865 b', 8.274522651515213], ['Kepler-11 g', 12.382275038817733]]"
Kepler-358 c,"[['Kepler-358 b', 0.0], ['Kepler-1210 b', 19.668065664738716]]"
Kepler-357 d,"[['Kepler-357 c', 0.0], ['Kepler-357 b', 0.0], ['Kepler-1142 b', 13.953381176502873]]"
Kepler-356 c,"[['Kepler-356 b', 0.0]]"
Kepler-679 b,"[['Kepler-365 b', 30.345385055777992], ['Kepler-1404 b', 22.030873414461205], ['Kepler-1041 b', 29.831634698495563]]"
Kepler-365 b,"[['Kepler-365 c', 0.0], ['Kepler-1207 b', 8.19738634626661]]"
Kepler-354 d,"[['Kepler-354 b', 0.0], ['Kepler-354 c', 0.0], ['Kepler-338 b', 21.254329809014557]]"
Kepler-353 b,"[['Kepler-353 c', 0.0]]"
Kepler-352 c,"[['Kepler-352 b', 0.0], ['Kepler-267 b', 13.392366853125493]]"
Kepler-412 b,"[['Kepler-351 c', 20.868424693594676]]"
Kepler-351 c,"[['Kepler-351 b', 0.0], ['Kepler-351 d', 0.0], ['Kepler-952 b', 53.334743658797485]]"
Kepler-361 b,"[['Kepler-361 c', 0.0]]"
Kepler-583 b,"[['Kepler-363 b', 31.168616809829267], ['Kepler-1195 b', 32.4986044090652]]"
Kepler-733 b,"[['Kepler-349 c', 26.975063475889627], ['Kepler-1280 b', 28.385095229395006], ['Kepler-1072 b', 14.098868907995254]]"
Kepler-363 b,"[['Kepler-363 c', 0.0], ['Kepler-363 d', 0.0], ['Kepler-170 c', 28.768785955962834]]"
Kepler-349 c,"[['Kepler-349 b', 0.0], ['Kepler-1071 b', 13.234522201904685]]"
Kepler-831 b,"[['Kepler-348 b', 28.065535820527057], ['Kepler-1632 b', 14.368034246224266], ['Kepler-1353 b', 19.881209925242743]]"
Kepler-348 b,"[['Kepler-348 c', 0.0], ['Kepler-307 c', 6.702677632703919], ['Kepler-911 b', 16.76340702808928]]"
Kepler-346 c,"[['Kepler-346 b', 0.0]]"
Kepler-792 b,"[['Kepler-754 b', 31.675005425188367], ['Kepler-24 e', 29.36365658074044]]"
Kepler-544 b,"[['Kepler-157 b', 32.20120072283415], ['Kepler-1658 b', 9.852599601277646]]"
Kepler-157 b,"[['Kepler-157 c', 0.0], ['Kepler-157 d', 0.0], ['Kepler-263 b', 30.678261808192016], ['Kepler-1109 b', 10.946063038569005]]"
Kepler-483 b,"[['Kepler-343 c', 9.926392945675234]]"
Kepler-343 c,"[['Kepler-343 b', 0.0]]"
Kepler-861 b,"[['Kepler-342 e', 10.001734078517769], ['Kepler-1695 b', 13.075746127427571]]"
Kepler-342 e,"[['Kepler-342 d', 0.0], ['Kepler-342 c', 0.0], ['Kepler-342 b', 0.0], ['Kepler-224 e', 18.777392091971237], ['Kepler-1030 b', 16.563064648803454]]"
Kepler-693 b,"[['Kepler-350 b', 35.84836795428922]]"
Kepler-350 b,"[['Kepler-350 d', 0.0], ['Kepler-350 c', 0.0]]"
Kepler-340 c,"[['Kepler-340 b', 0.0], ['Kepler-1608 b', 14.193636541629832], ['Kepler-1532 b', 17.05699102819687]]"
Kepler-345 b,"[['Kepler-345 c', 0.0], ['Kepler-1096 b', 18.59359722810342], ['Kepler-1087 b', 8.532148643547702], ['Kepler-1007 b', 4.059079267277638]]"
Kepler-341 b,"[['Kepler-341 c', 0.0], ['Kepler-341 d', 0.0], ['Kepler-341 e', 0.0]]"
Kepler-708 b,"[['Kepler-74 b', 31.406345466473255], ['Kepler-1158 b', 33.79336391761945]]"
Kepler-956 b,"[['Kepler-339 b', 9.610660626691132]]"
Kepler-339 b,"[['Kepler-339 c', 0.0], ['Kepler-166 d', 14.379780015963268], ['Kepler-339 d', 0.0]]"
Kepler-731 b,"[['Kepler-335 c', 17.610778403933534]]"
Kepler-337 b,"[['Kepler-337 c', 0.0]]"
Kepler-335 c,"[['Kepler-335 b', 0.0], ['Kepler-832 b', 18.687059385248293]]"
Kepler-652 b,"[['Kepler-334 c', 11.001485734839212], ['Kepler-190 c', 20.79674219263026], ['Kepler-1012 b', 7.184416973080757], ['KOI-13 b', 9.970207522457635]]"
Kepler-334 c,"[['Kepler-334 b', 0.0], ['Kepler-334 d', 0.0]]"
Kepler-45 b,"[['Kepler-333 b', 6.152463158361864]]"
Kepler-1558 b,"[['Kepler-332 d', 5.5845455314280725], ['Kepler-26 e', 9.08993846093219]]"
Kepler-333 b,"[['Kepler-333 c', 0.0]]"
Kepler-332 d,"[['Kepler-332 b', 0.0], ['Kepler-332 c', 0.0], ['Kepler-1583 b', 9.732022041801914]]"
Kepler-331 c,"[['Kepler-331 b', 0.0], ['Kepler-331 d', 0.0]]"
Kepler-330 b,"[['Kepler-330 c', 0.0], ['Kepler-178 d', 29.34311312207617], ['Kepler-1700 b', 15.256041092058558]]"
Kepler-338 b,"[['Kepler-338 c', 0.0], ['Kepler-338 d', 0.0], ['Kepler-338 e', 0.0], ['Kepler-1017 b', 10.611125530287179]]"
Kepler-1570 b,"[['Kepler-329 c', 18.716400985780247], ['Kepler-1079 b', 18.095352763519706]]"
Kepler-329 c,"[['Kepler-329 b', 0.0], ['Kepler-18 d', 10.027226330146924], ['Kepler-106 e', 12.225415855397491]]"
Kepler-344 b,"[['Kepler-344 c', 0.0], ['Kepler-256 e', 25.636880417152742]]"
Kepler-327 d,"[['Kepler-327 c', 0.0], ['Kepler-327 b', 0.0], ['Kepler-210 c', 10.254275760465145]]"
Kepler-326 d,"[['Kepler-326 c', 0.0], ['Kepler-326 b', 0.0], ['Kepler-215 e', 7.959784912672528]]"
Kepler-728 b,"[['Kepler-33 b', 39.94303938962099], ['Kepler-1295 b', 23.84767302487804]]"
Kepler-33 b,"[['Kepler-33 c', 0.0], ['Kepler-33 d', 0.0], ['Kepler-33 e', 0.0], ['Kepler-33 f', 0.0], ['Kepler-1175 b', 19.718024916762822]]"
Kepler-323 c,"[['Kepler-323 b', 0.0]]"
Kepler-322 c,"[['Kepler-322 b', 0.0]]"
Kepler-324 b,"[['Kepler-324 c', 0.0]]"
2MASS J19383260+4603591 b,"[['Kepler-321 b', 17.844941412915492], ['Kepler-221 e', 15.68425087142284], ['Kepler-1536 b', 15.057622534223128]]"
Kepler-321 b,"[['Kepler-321 c', 0.0], ['Kepler-316 b', 17.67193198806362], ['Kepler-252 c', 8.010973166788608]]"
Kepler-532 b,"[['Kepler-32 f', 12.119524511651655]]"
Kepler-32 f,"[['Kepler-32 e', 0.0], ['Kepler-32 d', 0.0], ['Kepler-32 c', 0.0], ['Kepler-32 b', 0.0], ['Kepler-1039 b', 7.9303292463004595]]"
Kepler-374 b,"[['Kepler-696 b', 40.79498211509824], ['Kepler-758 b', 52.779943412377634], ['Kepler-827 b', 42.54291350811767], ['Kepler-374 d', 0.0], ['Kepler-374 c', 0.0], ['Kepler-1483 b', 26.47766524008429]]"
Kepler-920 c,"[['Kepler-364 b', 42.0652756406429], ['Kepler-920 b', 0.0], ['Kepler-1132 b', 28.851267944744222]]"
Kepler-74 b,"[['Kepler-370 c', 20.409810895716678], ['Kepler-688 b', 58.46038054543827]]"
Kepler-364 b,"[['Kepler-364 c', 0.0]]"
Kepler-686 b,"[['Kepler-1567 b', 42.79411544215445]]"
Kepler-370 c,"[['Kepler-370 b', 0.0]]"
Kepler-318 c,"[['Kepler-318 b', 0.0]]"
Kepler-316 b,"[['Kepler-316 c', 0.0], ['Kepler-174 d', 16.71461962228315]]"
Kepler-317 b,"[['Kepler-317 c', 0.0], ['Kepler-923 b', 19.960713680868768]]"
Kepler-314 c,"[['Kepler-314 b', 0.0]]"
Kepler-319 b,"[['Kepler-319 c', 0.0], ['Kepler-319 d', 0.0], ['Kepler-121 c', 19.70323028392513], ['Kepler-103 c', 9.344709154515467]]"
Kepler-320 b,"[['Kepler-320 c', 0.0], ['Kepler-938 b', 24.679224758742706]]"
Kepler-310 d,"[['Kepler-310 c', 0.0], ['Kepler-310 b', 0.0]]"
Kepler-552 b,"[['Kepler-325 b', 26.39867324079482], ['Kepler-287 c', 22.595826746105196], ['Kepler-285 b', 12.230795968507884]]"
Kepler-325 b,"[['Kepler-325 c', 0.0], ['Kepler-325 d', 0.0], ['Kepler-867 b', 36.749448957268854]]"
Kepler-309 c,"[['Kepler-309 b', 0.0], ['Kepler-1228 b', 8.817108262828949]]"
Kepler-311 b,"[['Kepler-311 c', 0.0]]"
Kepler-307 c,"[['Kepler-307 b', 0.0], ['Kepler-118 b', 15.072263055855299]]"
Kepler-306 e,"[['Kepler-306 d', 0.0], ['Kepler-306 c', 0.0], ['Kepler-306 b', 0.0]]"
Kepler-305 e,"[['Kepler-305 d', 0.0], ['Kepler-305 c', 0.0], ['Kepler-305 b', 0.0], ['Kepler-1508 b', 13.316358466134599]]"
Kepler-304 e,"[['Kepler-304 d', 0.0], ['Kepler-304 c', 0.0], ['Kepler-304 b', 0.0]]"
Kepler-303 c,"[['Kepler-303 b', 0.0]]"
Kepler-559 b,"[['Kepler-312 b', 34.92232496631846]]"
Kepler-312 b,"[['Kepler-312 c', 0.0], ['Kepler-929 b', 12.668164698638499]]"
Kepler-571 b,"[['Kepler-301 d', 30.821126402115905], ['Kepler-230 b', 14.064472523965986], ['Kepler-1214 b', 13.100092022032165]]"
Kepler-301 d,"[['Kepler-301 c', 0.0], ['Kepler-301 b', 0.0], ['Kepler-297 c', 29.37794724710329]]"
Kepler-300 c,"[['Kepler-300 b', 0.0]]"
Kepler-30 d,"[['Kepler-30 c', 0.0], ['Kepler-30 b', 0.0]]"
Kepler-299 e,"[['Kepler-299 d', 0.0], ['Kepler-299 c', 0.0], ['Kepler-299 b', 0.0]]"
Kepler-847 b,"[['Kepler-298 d', 7.081105820990668]]"
Kepler-298 d,"[['Kepler-298 c', 0.0], ['Kepler-298 b', 0.0], ['Kepler-1385 b', 21.711476723210538]]"
Kepler-297 c,"[['Kepler-297 b', 0.0]]"
Kepler-296 f,"[['Kepler-296 e', 0.0], ['Kepler-296 d', 0.0], ['Kepler-296 c', 0.0], ['Kepler-296 b', 0.0], ['TrES-2 b', 9.37600191376593], ['Kepler-1605 b', 8.059323394311669], ['Kepler-1089 b', 11.812914415485427]]"
Kepler-313 b,"[['Kepler-313 c', 0.0], ['Kepler-1004 b', 22.440068924698828]]"
Kepler-680 b,"[['Kepler-347 b', 48.42761780580726], ['Kepler-232 c', 88.75124364809207]]"
Kepler-347 b,"[['Kepler-347 c', 0.0], ['Kepler-664 b', 45.263372218868405], ['Kepler-1433 b', 35.393127363132436], ['Kepler-1217 b', 40.93309765634896]]"
Kepler-758 b,"[['Kepler-758 c', 0.0], ['Kepler-758 d', 0.0], ['Kepler-758 e', 0.0], ['Kepler-308 b', 60.33772148293276], ['Kepler-460 c', 87.60077713261116]]"
Kepler-293 c,"[['Kepler-293 b', 0.0], ['Kepler-1599 b', 22.102373283893137]]"
Kepler-292 b,"[['Kepler-292 c', 0.0], ['Kepler-292 d', 0.0], ['Kepler-292 e', 0.0], ['Kepler-292 f', 0.0], ['Kepler-1236 b', 9.71375762620684]]"
Kepler-290 b,"[['Kepler-290 c', 0.0]]"
Kepler-29 b,"[['Kepler-29 c', 0.0], ['Kepler-1011 b', 16.045338491756834]]"
Kepler-476 b,"[['Kepler-289 b', 27.3702273371348], ['Kepler-1090 b', 17.038414008922402]]"
Kepler-289 b,"[['Kepler-289 c', 0.0], ['Kepler-289 d', 0.0], ['Kepler-203 d', 25.848728942599244]]"
Kepler-1567 b,"[['Kepler-288 b', 40.83200709340646], ['Kepler-1401 b', 22.720818191921552], ['Kepler-1369 b', 22.49723433527049]]"
Kepler-288 b,"[['Kepler-288 c', 0.0], ['Kepler-288 d', 0.0], ['Kepler-1225 b', 31.173690623704434]]"
Kepler-287 c,"[['Kepler-287 b', 0.0], ['Kepler-1251 b', 18.185666463362963]]"
Kepler-286 c,"[['Kepler-286 b', 0.0], ['Kepler-286 d', 0.0], ['Kepler-286 e', 0.0], ['Kepler-1574 b', 37.722449015757796]]"
Kepler-285 b,"[['Kepler-285 c', 0.0], ['Kepler-1284 b', 9.687154164121218]]"
Kepler-283 c,"[['Kepler-283 b', 0.0]]"
Kepler-284 b,"[['Kepler-284 c', 0.0]]"
Kepler-706 b,"[['Kepler-280 c', 12.840316426474295], ['Kepler-1133 b', 23.73065640661644]]"
Kepler-308 b,"[['Kepler-308 c', 0.0], ['Kepler-817 b', 35.6979705069521], ['Kepler-399 b', 71.40422108964101], ['Kepler-168 c', 27.509142439593276], ['Kepler-1640 b', 25.109708536136957]]"
Kepler-280 c,"[['Kepler-280 b', 0.0], ['Kepler-208 e', 26.611409400628492]]"
Kepler-28 b,"[['Kepler-28 c', 0.0], ['Kepler-161 c', 11.133653444054188]]"
Kepler-279 c,"[['Kepler-279 b', 0.0], ['Kepler-279 d', 0.0], ['Kepler-244 d', 3.2629733730680544]]"
Kepler-278 b,"[['Kepler-278 c', 0.0]]"
Kepler-771 b,"[['Kepler-277 b', 21.487122330735954]]"
Kepler-277 b,"[['Kepler-277 c', 0.0], ['Kepler-1187 b', 27.95277522129927]]"
Kepler-754 b,"[['Kepler-276 c', 27.187873405291434]]"
Kepler-276 c,"[['Kepler-276 b', 0.0], ['Kepler-276 d', 0.0], ['Kepler-1682 b', 20.529790286086396]]"
Kepler-664 b,"[['Kepler-1555 b', 63.49710458011978], ['Kepler-117 b', 44.24105473535639]]"
Kepler-44 b,"[['Kepler-315 b', 66.6886139360162]]"
Kepler-315 b,"[['Kepler-315 c', 0.0], ['Kepler-187 c', 35.82196810533883], ['Kepler-1685 b', 36.44059632783042]]"
Kepler-1555 b,"[['Kepler-294 c', 31.055237417792], ['Kepler-282 b', 55.79081046087037], ['Kepler-722 b', 53.06296933648977], ['Kepler-1250 b', 12.973277034463344]]"
Kepler-849 b,"[['Kepler-273 c', 21.375538873199723], ['Kepler-1151 b', 21.864615457610896]]"
Kepler-273 c,"[['Kepler-273 b', 0.0]]"
Kepler-667 b,"[['Kepler-272 d', 44.367103176682946]]"
Kepler-272 d,"[['Kepler-272 c', 0.0], ['Kepler-272 b', 0.0], ['Kepler-1622 b', 24.300039871031366], ['Kepler-1189 b', 31.243245646463762], ['Kepler-1092 b', 17.035716993280413]]"
Kepler-271 d,"[['Kepler-271 c', 0.0], ['Kepler-271 b', 0.0]]"
Kepler-723 b,"[['Kepler-270 c', 33.66088772701105], ['Kepler-1045 b', 12.059735561407921]]"
Kepler-270 c,"[['Kepler-270 b', 0.0], ['Kepler-188 c', 23.60284941124966], ['Kepler-1162 b', 25.686862399326127]]"
Kepler-798 b,"[['Kepler-27 c', 22.497311518252783], ['Kepler-1077 b', 24.29465093123688]]"
Kepler-27 c,"[['Kepler-27 b', 0.0]]"
Kepler-282 b,"[['Kepler-282 c', 0.0], ['Kepler-282 d', 0.0], ['Kepler-282 e', 0.0], ['Kepler-1292 b', 25.897810744252507]]"
Kepler-807 b,"[['Kepler-814 b', 65.13414150502541], ['Kepler-1381 b', 27.117561274505825]]"
Kepler-267 b,"[['Kepler-267 c', 0.0], ['Kepler-267 d', 0.0]]"
Kepler-683 b,"[['Kepler-264 b', 14.431698010931287], ['Kepler-1452 b', 14.661343561549701]]"
Kepler-264 b,"[['Kepler-264 c', 0.0]]"
Kepler-75 b,"[['Kepler-268 b', 30.194256776494665]]"
Kepler-1552 b,"[['Kepler-262 c', 20.28758095952017], ['Kepler-1424 b', 15.832394539618099], ['Kepler-1194 b', 8.110107942200736]]"
Kepler-262 c,"[['Kepler-262 b', 0.0], ['Kepler-260 c', 19.94365830734461]]"
Kepler-261 c,"[['Kepler-261 b', 0.0], ['Kepler-167 b', 11.938818694184906]]"
Kepler-260 c,"[['Kepler-260 b', 0.0]]"
Kepler-26 e,"[['Kepler-26 d', 0.0], ['Kepler-26 c', 0.0], ['Kepler-26 b', 0.0]]"
Kepler-259 c,"[['Kepler-259 b', 0.0], ['Kepler-1377 b', 17.456571963554648]]"
Kepler-258 c,"[['Kepler-258 b', 0.0]]"
Kepler-655 b,"[['Kepler-257 d', 18.59490742634579], ['Kepler-1620 b', 10.067327346395883]]"
Kepler-257 d,"[['Kepler-257 c', 0.0], ['Kepler-257 b', 0.0], ['Kepler-862 b', 11.459778309299532]]"
Kepler-256 e,"[['Kepler-256 d', 0.0], ['Kepler-256 c', 0.0], ['Kepler-256 b', 0.0]]"
Kepler-39 b,"[['Kepler-255 d', 13.26674617477239], ['Kepler-1543 b', 30.525900676652398]]"
Kepler-255 d,"[['Kepler-255 c', 0.0], ['Kepler-255 b', 0.0], ['Kepler-1610 b', 24.10916853151898], ['Kepler-1591 b', 27.217534551635104], ['Kepler-1257 b', 7.481018575328248]]"
Kepler-263 b,"[['Kepler-263 c', 0.0]]"
Kepler-460 c,"[['Kepler-824 b', 51.04923202384628], ['Kepler-265 b', 38.548210713035594], ['Kepler-1691 b', 40.19455923532004], ['KIC 5437945 b', 0.0]]"
Kepler-253 d,"[['Kepler-253 c', 0.0], ['Kepler-253 b', 0.0], ['Kepler-1613 b', 30.381139287000078], ['Kepler-1516 b', 14.501083337908417], ['Kepler-1256 b', 5.627262596967157]]"
Kepler-252 c,"[['Kepler-252 b', 0.0]]"
Kepler-251 e,"[['Kepler-251 d', 0.0], ['Kepler-251 c', 0.0], ['Kepler-251 b', 0.0], ['Kepler-1342 b', 14.704244811701935]]"
Kepler-250 d,"[['Kepler-250 c', 0.0], ['Kepler-250 b', 0.0], ['Kepler-1198 b', 11.978131082888869]]"
Kepler-25 d,"[['Kepler-25 c', 0.0], ['Kepler-25 b', 0.0], ['Kepler-691 b', 9.519013051691038]]"
Kepler-249 d,"[['Kepler-249 c', 0.0], ['Kepler-249 b', 0.0]]"
Kepler-248 c,"[['Kepler-248 b', 0.0], ['Kepler-1441 b', 9.424925569451016]]"
Kepler-247 d,"[['Kepler-247 c', 0.0], ['Kepler-247 b', 0.0], ['Kepler-1359 b', 17.201022498842672]]"
Kepler-492 b,"[['Kepler-246 c', 9.408814480799757]]"
Kepler-246 c,"[['Kepler-246 b', 0.0]]"
Kepler-759 b,"[['Kepler-245 e', 25.61345012809697], ['Kepler-207 d', 13.785669839560493]]"
Kepler-245 e,"[['Kepler-245 d', 0.0], ['Kepler-245 c', 0.0], ['Kepler-245 b', 0.0], ['Kepler-1356 b', 14.490489091362049]]"
Kepler-244 d,"[['Kepler-244 c', 0.0], ['Kepler-244 b', 0.0]]"
Kepler-294 c,"[['Kepler-254 b', 37.80731622373408], ['Kepler-294 b', 0.0]]"
Kepler-254 b,"[['Kepler-254 c', 0.0], ['Kepler-254 d', 0.0], ['Kepler-812 b', 71.72305510507464], ['Kepler-177 b', 66.6247540921929], ['Kepler-1486 b', 47.88349163482895]]"
Kepler-265 b,"[['Kepler-265 c', 0.0], ['Kepler-265 d', 0.0], ['Kepler-265 e', 0.0], ['Kepler-1506 b', 13.002667444611355]]"
Kepler-24 e,"[['Kepler-24 d', 0.0], ['Kepler-24 c', 0.0], ['Kepler-24 b', 0.0], ['Kepler-1550 b', 43.90835296660254], ['Kepler-767 b', 22.89589096723416]]"
Kepler-239 c,"[['Kepler-239 b', 0.0], ['Kepler-201 c', 14.643584538943367]]"
Kepler-722 b,"[['Kepler-722 c', 0.0], ['Kepler-502 b', 62.13461188618031], ['Kepler-175 c', 23.386149662808307], ['Kepler-1202 b', 39.305168630038665]]"
Kepler-399 b,"[['Kepler-399 c', 0.0], ['Kepler-471 b', 68.70093060385419], ['Kepler-399 d', 0.0]]"
